user_id,timestamp,region,interaction_type,response_time,feedback_score,device_type
e492ce8c-592d-47ba-9733-7ebbe313e4d8,2024-10-08T23:11:25,Europe,response,2.34,,mobile
7fac9da3-d4e9-4e32-b684-473467f0130f,2024-11-27T13:23:54,North America,query,2.26,,desktop
cbdbf286-7de2-41eb-8456-850a28865d93,2024-02-07T08:19:20,Europe,query,1.25,,tablet
01fee5e2-236e-4ab2-a1c5-384e3788502c,2024-04-25T12:17:25,Africa,response,2.06,,tablet
dea5ebbd-392b-422e-b5a4-79f3b3dbcf9f,2024-06-30T12:29:52,Europe,query,2.81,3.8,mobile
31d88f5c-178e-4795-aaa4-c4218765cf5e,2024-03-08T06:41:37,Europe,response,0.5,,tablet
d26c5c75-4a4c-49d5-888b-1cbed36680ba,2024-08-24T08:04:06,North America,query,2.94,,desktop
c8289a5f-a9b1-4a79-b1db-eb46ee660eb5,2024-05-15T14:58:28,Asia,response,2.74,,tablet
38a5f7a8-99c8-4c99-84b3-26d59a908f6f,2024-03-08T07:51:18,Asia,query,1.04,,mobile
898a8bac-99d5-4528-bfc8-ad1597cb9a02,2024-10-27T20:31:34,Oceania,query,0.71,1.9,mobile
f135f107-6c81-45c0-bf6c-8e4fd33a1aea,2024-09-06T09:38:05,Europe,response,1.79,3.1,tablet
19a0283d-c936-4594-ba11-4c9b17e9f957,2024-11-21T22:05:16,Oceania,response,2.1,1.9,tablet
bf3eda4a-ac87-492d-a58e-ce6f1e1abf54,2024-09-04T06:53:32,Europe,query,0.75,4.6,tablet
0b71bc6c-a7fc-48cf-a585-8484b67dfc7d,2024-05-23T06:48:23,South America,response,2.87,2.3,desktop
c9277cf1-7b8c-423b-b152-324abf10bb07,2024-12-15T23:47:34,South America,query,1.2,,desktop
565278fd-9662-45eb-9903-878529880f10,2024-06-06T07:03:37,Africa,query,1.38,2.8,tablet
6ad57c52-9e57-441e-9338-347418c47108,2024-02-14T05:36:43,North America,response,1.4,3.2,mobile
66d9d23f-02f9-45a0-ae4f-9445acafd733,2024-08-13T12:39:11,Europe,response,1.86,,mobile
58709175-a848-4724-b620-0cfa66c5d2e8,2024-08-31T12:06:07,Africa,query,1.7,2.7,tablet
32bc2a2a-4a6f-4548-8697-c2f792716e6d,2024-05-08T07:07:36,North America,response,1.37,4.0,mobile
6ae924d2-a6bb-47c6-a8ac-09d9f6341135,2024-10-26T11:31:43,South America,response,1.17,,desktop
2f07b239-af1a-4614-b1ac-d3c852976e46,2024-05-12T18:25:52,Asia,response,1.45,,mobile
925706aa-26b4-4167-9fda-d742914e27ac,2024-11-06T19:59:45,North America,response,2.07,,tablet
e5e3ff58-18b3-418f-8c2d-d6e0d103a7a9,2024-01-22T06:35:08,Oceania,query,2.13,,mobile
05488d15-ceb8-4101-a115-b58290b725aa,2024-01-24T18:47:49,North America,response,2.45,,tablet
72a3cf6b-4b3e-41e8-a5b7-6b3ebfafa9b6,2024-04-24T06:25:37,South America,query,2.56,1.0,tablet
9df0b860-eef9-4dd2-8663-0d270f739442,2024-07-22T06:51:00,Africa,query,1.05,,mobile
6ab2c688-4eb5-4fb8-a7db-170a84323cf3,2024-10-20T10:32:13,Africa,response,1.2,,desktop
49fe7e24-fa41-496f-8345-eaead15ace5f,2024-07-31T15:55:17,Oceania,response,1.96,,mobile
f942fd5e-20c7-404c-a5eb-83af3e86633b,2024-08-05T09:50:06,Europe,response,2.78,4.1,mobile
0095027b-2994-48d4-897a-f9fde7119dae,2024-07-02T17:06:24,Oceania,response,1.72,2.8,desktop
83c62d3c-a759-4bf7-86f1-10b49e880b93,2024-04-18T09:38:46,Asia,query,1.56,,tablet
feaaf691-571b-443a-a2b7-86f741ea7bc0,2024-10-31T19:24:34,Africa,response,0.62,,mobile
504e12fe-a5f5-40c3-b098-c25f9b862e63,2024-05-06T08:48:59,Europe,response,1.3,,mobile
2961cb2d-d886-4f23-a579-3a6dbf79a318,2024-04-07T02:35:36,Oceania,response,1.38,,tablet
2cb1ea68-05dd-474d-a577-d6bfead38c03,2024-06-22T03:39:21,North America,response,2.3,,desktop
8ed41e65-3d02-4c96-8bfc-2e8cdb4fb3c4,2024-11-15T11:12:04,Asia,query,1.41,3.9,mobile
59770fba-249d-4992-88d3-fea4e828c2ac,2024-04-25T06:51:42,Oceania,query,2.07,2.7,desktop
076a0602-448d-4584-ae45-9abf52f1d793,2024-09-02T22:32:35,Asia,response,2.62,,tablet
006bccfa-a354-4966-8be6-44e416a382a6,2024-06-26T09:15:07,Europe,response,2.41,,desktop
54e8e453-0d36-4757-b4d1-3548509d9833,2024-12-06T17:53:55,North America,query,1.34,,tablet
a4de1e2d-c862-4795-afbf-5c45d89b8809,2024-08-13T03:55:34,South America,query,1.59,,mobile
e409c627-152f-4c11-8c30-1d62f93414ea,2024-06-19T07:28:35,Europe,response,1.42,4.6,tablet
973d48cc-6e76-4c87-b929-35a9a58a6c65,2024-09-14T14:10:30,Africa,response,1.65,,desktop
5f06a3de-a27e-48b3-b27b-1a01700d0cac,2024-09-07T18:38:20,Oceania,query,2.39,3.5,mobile
1332d546-5378-4b07-a510-7ad759d2149e,2024-11-15T05:54:45,North America,response,1.82,,mobile
b4109ff8-d385-42c8-a025-4e988732dccf,2024-01-29T08:48:50,Europe,response,0.12,3.7,tablet
983a5dd4-d48b-4922-8e17-1a6471982344,2024-12-11T09:26:39,Europe,query,1.23,3.9,mobile
259c2988-c49b-4076-afc6-2daf9c3b6082,2024-02-12T16:20:38,Oceania,response,2.43,,tablet
3df607f5-5dc6-4d10-92f1-c47227a08471,2024-06-15T18:50:14,Asia,response,0.84,4.5,tablet
c48574de-d09c-487e-a1bc-4661919e54ee,2024-01-26T19:33:36,Africa,query,0.41,,desktop
3d9be7ae-bf14-4b60-a923-2dedfd6b26ca,2024-11-14T20:40:19,Africa,query,2.08,,tablet
137f97d0-629b-4e01-b490-57f12064c9b0,2024-02-22T10:37:48,Oceania,response,2.36,2.7,mobile
32e10bc6-c3fb-4378-ab7e-2dfca02d472f,2024-02-22T06:10:44,South America,query,1.42,1.8,mobile
529bdf51-698f-46af-9bb7-2372151f897f,2024-11-07T23:08:37,Oceania,query,0.47,4.9,tablet
c0c173d1-129b-45f6-98ef-dcc9911281f2,2024-10-25T19:42:03,Asia,query,0.92,4.7,desktop
6f704efd-8c64-4e2b-a758-6ecf91c1557e,2024-02-11T23:58:19,Europe,response,1.05,1.5,mobile
a179a9c2-2d46-4d63-afee-5b78faee6e83,2024-01-26T05:25:16,South America,response,2.67,4.7,mobile
ead2baf0-d5c4-4442-ba5f-52c78f3657c5,2024-10-31T08:05:48,South America,query,1.62,,tablet
394300ae-e76e-4387-8e47-a13377a4ec48,2024-03-26T02:55:28,Oceania,response,2.49,,desktop
23816f85-b343-408e-a0f9-38243dd64250,2024-12-18T16:03:12,Asia,query,0.99,,desktop
416c6667-5308-40ca-933a-ebf50f133ac6,2024-08-30T12:58:44,Africa,response,0.23,,tablet
bf32dec8-d48e-461a-9b72-791b35548119,2024-01-11T18:12:03,Africa,query,0.36,1.1,mobile
cb6003d6-2dbf-4d91-b22e-22a58239acd5,2024-05-27T03:32:18,Africa,query,1.82,,tablet
3ca974fc-6613-4068-8ce8-9d22d47a3c6c,2024-05-13T14:18:50,Oceania,query,2.13,,mobile
4462fd9a-507c-4d2f-b050-91f1b0434aa0,2024-08-07T15:59:43,South America,query,1.73,,desktop
90e1f56d-c9d0-4707-b817-4fef3071240e,2024-06-01T13:51:43,Asia,response,0.38,,desktop
aa559b38-5868-45fa-bab9-c859961b4f20,2024-07-08T20:35:28,Asia,response,2.01,,tablet
d89065df-dba9-4a28-9ccc-760cb59acf65,2024-06-21T20:13:47,Africa,response,1.79,2.3,mobile
0dc8aaab-8ebe-47a5-8e8c-1802c5a15e41,2024-04-02T20:52:01,North America,response,1.42,,tablet
f4a219a4-51ba-4c1f-8ab8-c2dd906582df,2024-03-23T16:48:49,Africa,query,1.84,,tablet
625a42ea-70ce-410e-b802-6056f649c802,2024-11-13T12:09:50,Europe,response,1.59,3.3,mobile
a0834e8f-1558-4991-835a-63213abae4c2,2024-07-14T02:28:00,Europe,query,1.24,,tablet
2798acfa-d735-432d-a9f4-66716658ef4f,2024-11-13T07:19:37,South America,query,1.29,2.2,desktop
01d27798-0895-45f2-80df-c31e327a6b05,2024-03-21T15:11:37,Oceania,response,0.39,3.3,tablet
92fa8533-71f5-4f7e-9fb1-233e7d234a50,2024-01-13T10:33:20,Asia,response,1.17,,mobile
64e3a35b-0eeb-4202-8e60-a18e7367092c,2024-07-20T22:53:36,Europe,response,2.16,,desktop
f37733e7-1f34-49d3-b84b-34b2ba18d440,2024-08-03T03:25:31,South America,response,2.17,,desktop
8bbf3003-2851-41da-a1ac-af2e0843cfe3,2024-10-08T22:36:28,North America,response,2.25,,tablet
8b53e6bb-96e2-434c-a2e7-890ef5046b6d,2024-03-10T03:24:22,Europe,response,0.33,,tablet
9346fc10-90fa-44d9-8bc0-df84a03b4c81,2024-12-06T17:01:43,South America,query,1.09,2.6,tablet
24777804-5402-4632-b41f-30128663b712,2024-09-26T19:34:11,Oceania,query,2.07,4.0,desktop
997fc39e-4bab-402f-a4c6-759dc0dd6e76,2024-04-30T01:25:51,Asia,query,1.09,,desktop
9728f0fd-312a-4610-a303-b9f7f1f4bc83,2024-02-19T06:57:37,South America,response,0.55,,mobile
1f4bf40a-6fb5-46fc-96a1-b69f5743589b,2024-03-13T11:59:58,Africa,response,0.3,2.5,mobile
485c99a3-42e1-42be-9d28-b82e21a921a9,2024-09-28T12:15:55,Europe,response,2.76,2.7,mobile
06402540-bfa9-467d-a0ac-e031bbcf0baa,2024-06-03T20:10:02,North America,query,0.62,1.4,tablet
aaf4befc-25d3-442d-b71a-5603e987ed7b,2024-10-03T00:30:18,South America,response,2.32,,tablet
8c9e20d5-7192-4566-97f2-844c9268ba2b,2024-01-19T23:11:09,North America,query,2.2,,tablet
f925a196-f877-41dd-9fde-13d6dd933b5d,2024-01-10T20:19:18,Oceania,response,0.36,,desktop
ad27d43a-4ab7-477b-8d86-1c811bab791a,2024-04-17T11:02:14,Oceania,response,0.13,,tablet
22183ff3-146f-4660-b977-d56b65c616dd,2024-05-26T01:01:54,North America,response,1.49,1.5,tablet
16b33ea7-02a9-4313-82f2-817b791d820e,2024-10-15T23:35:18,Africa,response,1.53,,desktop
d0613f1e-1ca1-4090-9b22-c1ece9c77ca1,2024-12-17T01:22:21,Oceania,query,1.86,,desktop
20d830a3-4a51-4a98-b1fb-1f2a63d3351d,2024-03-14T12:45:37,Europe,response,2.13,2.6,desktop
8290bb72-9007-4a1b-84f2-3f6bf90c80cf,2024-10-24T10:17:44,South America,query,1.59,,mobile
9e2aac9e-423f-4993-9e2b-283c7a807fbb,2024-12-15T16:48:13,North America,response,0.88,1.7,mobile
c1e1e816-5bad-4269-9415-ae5ef06a280d,2024-06-03T23:20:52,South America,query,0.11,2.2,tablet
b8f190e2-99c3-4a90-a691-c8713d033427,2024-06-16T18:01:32,Oceania,query,2.1,4.6,mobile
034b76f8-8bb0-4ca7-a89b-cf2ab6f8c2f5,2024-02-25T08:40:34,South America,response,0.98,,desktop
04a9de45-74b9-4613-b279-a6d5bc8ef858,2024-07-17T17:59:51,Africa,query,1.57,3.3,tablet
0fb778ca-ab56-45de-90c2-35ee2273d171,2024-09-07T04:03:37,North America,response,0.26,4.4,tablet
7036d4a7-7fb0-47ca-8ca5-5cc4ef379859,2024-02-29T11:45:43,Asia,response,2.14,,desktop
b6af5890-87c7-480f-8edb-7c1657f37b7e,2024-08-20T15:00:46,Europe,response,2.04,,mobile
5f9c8c64-7321-457c-9ef8-05294c699dda,2024-07-21T07:36:14,Asia,response,1.47,3.8,mobile
73c54d20-02de-43e7-a102-746bff8a7061,2024-10-06T12:15:54,South America,response,2.14,3.6,tablet
de08f62c-a330-4d20-b86d-d88433887829,2024-01-29T12:18:43,Africa,response,2.51,3.3,desktop
40969fdc-ac87-49de-91bc-da5858824461,2024-08-20T05:37:22,North America,query,0.27,3.8,tablet
22b66faf-60b6-47ae-83c5-2da8ee8c4a9d,2024-12-13T13:22:55,Oceania,response,2.04,,tablet
723130c4-3c8c-4fcf-9dd7-d2afbf90fec1,2024-04-12T12:01:23,South America,query,0.39,,tablet
f118e8ba-7f5f-423b-b9ea-75469bd6da60,2024-01-30T23:39:36,South America,response,2.88,,tablet
cc0ecb41-8368-42ed-97ec-a19d5fedced6,2024-05-17T16:27:29,South America,response,0.44,4.0,desktop
d6a36441-08e9-4f8d-af2e-cf0e02400e63,2024-12-15T08:19:33,Europe,query,2.02,,mobile
d2817c84-7645-4d5d-a997-fa545cc2f3fa,2024-03-18T03:59:04,Oceania,response,2.23,,mobile
93cfa494-e5a1-4fa1-b45b-1b31645ae3f9,2024-05-23T11:29:26,South America,response,0.46,3.5,mobile
e3120280-215f-4de5-8377-e0dc3c2d8049,2024-04-26T15:32:32,North America,response,0.97,1.3,mobile
6ed80821-e5a8-43e5-8840-6a89b47196de,2024-04-10T03:01:15,South America,query,1.06,,mobile
d21a360c-f6ce-4635-9b55-5e60de04c643,2024-06-07T00:59:43,Africa,response,2.9,,mobile
dbabe109-2e07-4aac-8383-1603e24acd6d,2024-04-21T05:33:54,Oceania,query,2.16,3.7,mobile
19130638-a713-4cd8-86ab-00b89b575732,2024-02-23T07:46:35,Africa,response,0.49,,mobile
e6fed7fd-79c5-45b1-8373-42472e3373f5,2024-07-01T01:20:27,Europe,response,1.32,4.0,tablet
464084ab-f8d4-4e68-8788-5238c4eeac78,2024-01-09T10:25:49,South America,query,0.69,2.3,mobile
7265e4d5-ef20-473d-b820-0967100cc44d,2024-05-04T12:39:38,Asia,query,2.66,,tablet
598c5be0-55a6-4603-b017-61ccf132ae73,2024-03-29T16:00:41,Oceania,response,1.34,4.7,desktop
8d9b8f80-a6f8-4dea-90f6-69644d92ed96,2024-07-27T15:38:01,North America,query,2.53,2.9,tablet
3b5dc337-7df8-4093-adcf-7db77306955b,2024-03-07T13:40:03,North America,query,0.91,2.9,tablet
77b7e1f3-3641-40b6-89f6-0c9005a4e9b7,2024-06-11T12:37:55,South America,query,0.74,,desktop
2cb7d5e7-5de0-4893-a365-da490f032b29,2024-09-09T10:44:19,North America,query,1.56,,mobile
d2a5ec1d-0fd1-4394-ac7e-f5270be8c1ed,2024-10-20T01:28:58,Oceania,response,2.24,,tablet
76905d05-c685-4c17-919c-1cd089c27727,2024-01-31T05:13:04,North America,query,0.45,,tablet
46833e05-f91b-462c-91d7-7e3ad1d327c9,2024-05-01T16:47:55,South America,query,0.8,,tablet
352b6710-46e1-4092-a619-87fe8ac2ae85,2024-05-12T16:47:55,Oceania,query,1.89,,desktop
e1642bca-f481-44a2-b1a2-cd5a2b92a808,2024-03-07T23:15:25,Africa,response,0.64,,desktop
983f6428-e3c3-45b3-8b7e-56229e26194f,2024-07-21T16:18:51,Oceania,response,2.32,,tablet
d7cfec38-6786-4408-b9b0-ee40a8c39b6f,2024-07-17T03:45:48,North America,response,0.83,3.9,tablet
fe6ed9bb-1832-427a-8772-1d59a6469d5a,2024-06-20T18:59:35,North America,query,2.69,4.4,mobile
b2cc816c-4be9-4da3-95a1-e0d785c3371c,2024-11-10T18:48:44,Oceania,response,2.98,,mobile
0b9ec5d8-8b6d-4509-9c7e-34433f19a235,2024-04-19T00:09:17,North America,response,0.56,1.4,tablet
15970fd1-741a-4e9a-9c0b-f943982bd43a,2024-01-23T01:12:58,Oceania,response,2.86,4.4,tablet
b1f93fd1-efb1-458b-8ad2-04d79dffffe6,2024-10-05T18:49:46,Europe,response,1.09,4.7,mobile
7febb768-7b43-4aaf-9df3-fd40b13bdfad,2024-06-25T01:59:44,Europe,query,0.99,4.7,desktop
ab1585a1-f6a3-4cf1-971c-ecb49e6ca52e,2024-06-05T17:47:14,Oceania,query,1.76,,tablet
f7440d79-4512-413a-a94b-9b972d3b3632,2024-12-02T14:42:53,Oceania,query,0.93,,mobile
449a24c9-8421-4adf-be7b-285f04bd2a5a,2024-08-27T04:18:35,South America,response,1.38,,desktop
d09012df-ce32-4f82-831c-63585781d922,2024-06-07T08:44:20,Asia,response,2.03,1.4,tablet
15f85d50-1769-46ca-a9e5-d69a49978916,2024-07-30T16:57:23,Oceania,query,1.69,,mobile
29c72f93-ff32-4d06-aa4f-7710ef502192,2024-10-03T16:19:24,South America,response,1.53,,tablet
178b9159-05ab-4072-8d02-b0ca53b624eb,2024-08-16T20:32:03,North America,query,1.8,,tablet
7faf4e53-1658-4846-9623-c36cfbc8511a,2024-02-25T04:51:12,South America,query,1.71,,desktop
a8c1de99-441a-4d14-b577-a9d7acfd8ac2,2024-05-19T11:24:45,South America,response,0.49,1.1,desktop
f2d9099b-fb20-4eaf-9268-9419ad9d6a44,2024-11-16T21:20:03,Asia,query,1.13,3.5,desktop
4f91b43f-7ae4-4f45-b29b-ad5e58f671d8,2024-09-02T10:38:12,South America,response,0.39,,desktop
28ae7b04-6c3d-4913-a848-a66661d96304,2024-05-30T17:34:16,South America,query,2.44,,tablet
cf128c4d-2e26-4d5d-bd77-479384477b0a,2024-09-28T12:08:45,Asia,query,2.45,,desktop
1189bc2d-8645-4fec-bbbb-ea03969ee860,2024-11-08T22:11:51,Africa,query,2.57,4.4,desktop
2d59da5a-6ca8-4f9e-89ec-6db1d18f54eb,2024-09-21T06:31:53,North America,response,0.88,1.7,desktop
4618df44-e615-4932-803a-a2fd58cd3344,2024-09-27T01:43:00,North America,query,0.65,,tablet
ef43702d-f557-431e-b2ff-7a06b79b6aee,2024-12-19T23:57:52,Asia,response,0.33,,desktop
5c90ebd7-de71-45ca-9269-1818621c7696,2024-08-13T21:01:21,South America,response,2.85,1.7,desktop
6bb6fd9b-76c3-47dd-b4bf-947d8a12c8b6,2024-05-03T22:28:01,Asia,response,2.16,,desktop
d7804da3-b355-47ad-a846-9994eef2af98,2024-11-28T08:13:08,Europe,response,1.0,,mobile
47c93c80-8c87-44fe-b723-88c7a4a844f9,2024-03-24T02:49:50,Oceania,response,0.5,,tablet
c2adc2bf-b10f-452c-8d8b-d41111f8fa1b,2024-04-24T11:55:10,Africa,query,0.72,,desktop
1f1f84ea-7b23-4e0c-9d52-cabb5aa392e6,2024-02-04T19:48:11,Africa,response,1.36,2.7,desktop
be602817-8849-4422-a829-d5406a490b19,2024-09-23T06:00:06,Europe,query,0.33,1.4,mobile
61190238-50a0-464d-8879-61736aff8a1c,2024-07-21T05:38:02,Oceania,query,1.14,,desktop
0e39080d-4946-4d75-9ff6-3061857ce94f,2024-08-13T11:31:32,South America,response,2.09,1.0,mobile
033eb10b-fadf-4821-b578-271e093018f6,2024-09-27T08:16:46,North America,response,0.66,3.4,mobile
e63ea70d-be00-4c40-8d92-21555d92a984,2024-02-22T19:21:15,Oceania,query,0.5,2.0,tablet
1d02b92b-669a-4e5e-8abc-56c9b570b362,2024-07-06T21:09:56,Europe,query,0.85,,mobile
9eda8360-f3b4-4f95-868d-e303cbf1c042,2024-08-20T04:12:07,Africa,query,2.19,2.2,mobile
de43ef0e-e4f3-42e6-b86c-bc2b84538691,2024-10-09T01:59:00,North America,response,1.03,5.0,tablet
470f8544-fb9e-4b59-b223-057647001855,2024-09-24T23:50:48,Oceania,query,1.47,4.6,mobile
f8d78b52-afa6-4dfa-bb36-06044f2f3470,2024-01-13T04:28:27,Europe,query,2.2,,tablet
76445156-451a-4838-998d-86fee0013c8c,2024-10-17T06:57:08,North America,query,1.53,,mobile
b97b65e5-1dd4-4294-8273-ebd1b73cbe05,2024-06-27T01:53:59,North America,query,1.26,2.9,mobile
b91d26c6-7a6d-49d3-8073-477d931e8de5,2024-04-13T19:00:55,Europe,query,2.43,,tablet
5c3b033b-c6e3-4f06-89ae-93c20768b119,2024-03-30T14:01:39,Asia,response,2.58,2.8,mobile
850d70b9-97be-4c0b-b6f4-09059ce021b8,2024-07-25T00:08:23,South America,response,1.12,4.8,mobile
cc80601c-b8b3-4839-9799-7a02726691c3,2024-01-16T06:14:02,North America,response,1.47,,mobile
e467e4cc-fac4-4198-bda3-9c9568491db1,2024-10-25T08:50:28,Asia,response,2.98,,tablet
556a328f-da12-4343-9401-5c4e23762524,2024-06-27T21:41:55,North America,response,0.57,3.1,tablet
43c57e59-0582-460e-bf0a-77508819f75d,2024-09-22T21:04:08,North America,query,2.73,4.1,mobile
5193b480-a9ca-4437-9704-8bad4a3b5354,2024-04-25T06:44:19,Europe,response,2.13,3.7,tablet
9b4df709-f711-44aa-b73a-5953f736dbc9,2024-11-11T07:13:44,Oceania,response,0.36,,mobile
bd22b0aa-7162-41a2-aea2-0fff550c2351,2024-08-07T09:19:36,North America,query,2.47,,mobile
91890d87-b897-4a2b-9173-8cf2aafb1718,2024-12-17T15:43:24,Asia,query,2.02,1.9,tablet
ee463bb0-6ec3-43b3-baaf-5f911f38704c,2024-09-23T07:15:27,Europe,response,0.27,,tablet
32ab8a87-3c98-4d21-a646-480cac338b90,2024-08-06T13:26:38,Africa,response,2.1,,tablet
f0562079-bf7d-4333-bdbb-3afa19c8b43c,2024-04-14T23:09:03,South America,query,1.33,,mobile
6df0a9f1-64a2-46f5-91f5-f876ed96aac1,2024-08-22T15:51:49,Europe,response,0.16,3.3,mobile
fe1c2c07-75a6-4500-99a3-21550f5699c1,2024-06-29T09:51:33,Oceania,response,2.08,1.0,tablet
7a945d1a-23a5-4168-80f1-8d682645daa4,2024-03-02T08:35:33,South America,response,0.92,,mobile
750838e6-f294-4449-9292-16e758d1d48a,2024-06-18T03:58:58,Oceania,query,2.42,2.3,tablet
b6935d93-a597-49b6-a07a-e45f2ba245ea,2024-08-24T17:34:31,Africa,query,1.34,,tablet
0b01cc1a-b6b7-4c20-b043-fedc357ded50,2024-12-02T02:27:03,Oceania,query,2.92,,desktop
578510d5-bca5-4c72-a5ee-69918ab5a5f0,2024-04-25T01:49:22,Oceania,query,2.71,2.4,mobile
86026aef-e9df-48a1-985c-44a73853ea34,2024-07-11T14:32:44,North America,response,1.58,1.3,mobile
73a8b79c-a232-413a-ab65-4ee44dd001f9,2024-05-13T20:21:35,Asia,query,1.78,,tablet
aed28156-8298-464f-a04a-c228f82aafb7,2024-02-07T12:37:46,Europe,response,1.97,,desktop
b498d811-dd73-4835-bb20-2940da345a8a,2024-10-14T03:50:13,North America,query,0.88,,mobile
f5ecb849-045e-4ae0-83a8-8f48d3e0126e,2024-07-25T15:24:59,Oceania,query,1.75,,tablet
c249a88c-6272-4185-8204-bd8c10cb47d9,2024-06-15T12:16:17,Oceania,query,2.21,,desktop
009d27ae-c734-4d42-b05a-3d95a37144a6,2024-08-07T05:07:56,Europe,query,1.31,,tablet
2081b00d-d524-4845-874a-34629cb35f40,2024-09-11T14:36:38,Africa,query,1.55,,mobile
288293d9-5a79-462b-8c86-c6c8e0121707,2024-04-09T09:18:28,South America,query,1.88,,tablet
ca014e22-a6f6-422b-b552-232aea6d75df,2024-01-02T07:05:04,North America,query,1.15,4.8,desktop
c44bab2a-6e9e-4aee-b5a3-ee1d12586687,2024-06-07T19:17:02,Africa,response,2.95,,mobile
b74b7d7b-b2d7-4329-9168-2735d3734847,2024-10-23T17:50:43,Africa,response,2.92,4.2,desktop
77f958b0-3604-47d8-b301-be9f8427f62c,2024-08-29T21:50:29,Oceania,query,2.12,,mobile
dc5d10c2-f71f-4f3c-897a-d3ec6c499cd3,2024-08-04T11:36:22,North America,query,2.05,1.1,mobile
88a96eec-b546-49e7-a1a4-2abc7395e4b8,2024-05-19T06:59:20,Oceania,response,0.39,,tablet
dbb1e2ce-7ee1-4c64-9efc-59129d4c2755,2024-07-17T14:41:21,Europe,query,1.59,4.6,mobile
2e9076a8-f3b9-47e2-97e5-7f9e38aa6111,2024-09-10T07:50:39,Africa,response,1.87,3.8,desktop
b4d673b4-b814-4193-a0c9-8220a14ee4c2,2024-08-16T18:38:13,Asia,response,1.69,4.7,desktop
8ced5392-3251-4fd1-ae79-31e69a92e3f7,2024-03-19T14:08:47,Europe,response,1.81,1.7,tablet
782e8367-36e0-4575-a9b5-83afaf18f350,2024-08-12T03:03:36,North America,query,1.29,3.2,mobile
e329023f-45bc-4a7b-9dd9-6e0a7135ac95,2024-04-11T21:01:19,Oceania,response,2.11,4.4,desktop
58921aac-a6e1-4d48-bacb-c1f8c961e974,2024-11-14T00:33:35,Asia,response,1.87,,tablet
8b50fea3-62c3-46ea-9faa-e533e3c8245f,2024-12-19T11:27:20,North America,query,2.53,1.1,desktop
6acc9460-a224-43cf-ba99-63946308b621,2024-10-18T02:17:45,Oceania,query,0.78,,desktop
69891a48-7f04-4bc6-9e59-d93eb70add3a,2024-05-16T06:29:43,Africa,response,2.95,,desktop
039a5425-8544-46c5-962c-6197cc0d6d52,2024-08-16T03:55:44,North America,response,2.01,,tablet
338a92d0-c98d-4d3f-9572-538840fff918,2024-11-07T23:38:25,Asia,query,0.23,,desktop
81484166-440a-45fb-8471-616b935b5bc9,2024-01-02T04:28:40,Asia,query,0.99,1.1,mobile
b81352d9-c4dc-4f19-a98f-e326ca69b072,2024-03-02T19:58:01,Oceania,response,2.34,4.5,tablet
ced15fc2-4475-4979-85d9-6ef60113d592,2024-03-01T20:08:53,North America,query,2.28,,mobile
b3223232-2768-4d32-9ee3-3a5733cc09b1,2024-06-15T13:10:56,South America,query,2.21,4.1,mobile
d9a78599-05f3-4375-b92c-1232f9a3152a,2024-02-27T14:17:54,Europe,query,2.82,3.0,desktop
117981a1-fdee-4c72-a99b-41e1c9ca248a,2024-09-23T22:04:25,Europe,response,1.42,2.2,tablet
ab0cc0c3-099f-45f6-84b1-311417f1a4e1,2024-07-25T22:57:44,Asia,response,1.34,3.1,desktop
5bb587d4-6a27-4281-9488-bd1d72b6df90,2024-01-07T23:33:13,Oceania,response,1.57,4.0,mobile
cf59d617-a46f-4218-b135-7570cfb94161,2024-05-18T11:17:12,North America,query,2.21,,tablet
3a97045f-3560-4ec4-9e3f-7f01a17b2f26,2024-01-14T16:52:26,Asia,query,2.28,,mobile
b273080a-3dca-4e78-9e37-701d00de5635,2024-02-22T02:24:06,Asia,response,2.21,4.0,mobile
ed8a05bf-cb4d-48de-8662-0e061add525d,2024-03-19T07:09:47,Asia,query,2.73,3.5,desktop
eca0d74e-9fb1-48f0-80b8-02c1714e700d,2024-10-25T20:09:11,Africa,query,2.99,1.6,tablet
31856bb1-1ed0-46ad-ac39-c93ee73b49f9,2024-12-19T18:19:56,Africa,response,1.42,2.3,mobile
38bea68b-90d2-4408-a566-9cbc8f568084,2024-01-10T16:30:54,South America,response,2.96,2.2,mobile
37cf4f05-42a3-4c12-b956-25df54e915ba,2024-05-07T23:00:30,Africa,query,1.98,4.3,desktop
6a1fedeb-2dba-4666-a61e-ad0a62becfd1,2024-06-10T04:42:25,Asia,response,1.71,2.7,desktop
b877fee3-a3eb-44b3-be9f-0b03ca1aade0,2024-02-22T10:09:27,South America,response,1.24,,tablet
eac4a81a-bc3e-4685-ad46-02e9151d84d4,2024-07-29T11:44:22,Asia,query,0.97,4.0,tablet
5702215a-dfc3-4475-b26f-cf30bbd227b1,2024-12-05T16:08:39,Asia,response,1.69,,mobile
82642a59-ad62-4349-897f-ab1477c27812,2024-05-18T20:40:37,North America,response,1.1,,desktop
b5bb5cd8-8de1-4a33-8c9e-5b89dc394cc3,2024-05-24T04:54:51,North America,query,2.15,,mobile
c2591aad-d02b-4b1f-8d74-8593e1c24214,2024-02-23T22:56:51,Africa,response,0.16,,tablet
faea5aca-627e-49a1-9469-47bac1b1547c,2024-03-21T17:11:36,Europe,response,2.28,,mobile
0902461d-9b97-4820-85fe-cc8a208ce374,2024-07-09T07:27:23,Asia,response,2.08,,tablet
